spp_file,Alt,Year,variable,value
GOA_ATF,7,2028,F_mean,0.0993964
GOA_ATF,7,2029,F_lb,0.0993965
GOA_ATF,7,2029,F_ub,0.0993965
GOA_ATF,7,2029,F_median,0.0993965
GOA_ATF,7,2029,F_mean,0.0993965
GOA_ATF,7,2030,F_lb,0.117948
GOA_ATF,7,2030,F_ub,0.117948
GOA_ATF,7,2030,F_median,0.117948
GOA_ATF,7,2030,F_mean,0.117948
GOA_ATF,7,2031,F_lb,0.117948
GOA_ATF,7,2031,F_ub,0.117948
GOA_ATF,7,2031,F_median,0.117948
GOA_ATF,7,2031,F_mean,0.117948
GOA_ATF,7,2032,F_lb,0.117948
GOA_ATF,7,2032,F_ub,0.117948
GOA_ATF,7,2032,F_median,0.117948
GOA_ATF,7,2032,F_mean,0.117948
GOA_ATF,7,2033,F_lb,0.117948
GOA_ATF,7,2033,F_ub,0.117948
GOA_ATF,7,2033,F_median,0.117948
GOA_ATF,7,2033,F_mean,0.117948
GOA_ATF,7,2034,F_lb,0.117948
GOA_ATF,7,2034,F_ub,0.117948
GOA_ATF,7,2034,F_median,0.117948
GOA_ATF,7,2034,F_mean,0.117936
GOA_ATF,7,2035,F_lb,0.102388
GOA_ATF,7,2035,F_ub,0.117948
GOA_ATF,7,2035,F_median,0.117948
GOA_ATF,7,2035,F_mean,0.114137
GOA_ATF,7,2036,F_lb,0.0912394
GOA_ATF,7,2036,F_ub,0.117948
GOA_ATF,7,2036,F_median,0.115089
GOA_ATF,7,2036,F_mean,0.109823
GOA_ATF,7,2037,F_lb,0.0840151
GOA_ATF,7,2037,F_ub,0.117948
GOA_ATF,7,2037,F_median,0.111173
GOA_ATF,7,2037,F_mean,0.107151
GOA_ATF,7,2038,F_lb,0.0782482
GOA_ATF,7,2038,F_ub,0.117948
GOA_ATF,7,2038,F_median,0.109891
GOA_ATF,7,2038,F_mean,0.105525
GOA_ATF,7,2039,F_lb,0.0769432
GOA_ATF,7,2039,F_ub,0.117948
GOA_ATF,7,2039,F_median,0.108566
GOA_ATF,7,2039,F_mean,0.104318
GOA_ATF,7,2040,F_lb,0.0761067
GOA_ATF,7,2040,F_ub,0.117948
GOA_ATF,7,2040,F_median,0.106729
GOA_ATF,7,2040,F_mean,0.103553
